Date,Transaction,Receiver,Amount
7/25/2022 8:03,9d799736a708c2e2ad31ee1f9f3586784b8f336ea0841fa1721ab124618ec4f6,Wallex,15201.97379
7/25/2022 7:52,4093e5013274e5c6ac10df1d8f7b047cf75bfcea0ffa45eac34b69eb236543b4,Wallex,42686.35094
7/25/2022 7:42,e68f032832119821c51404356bc0dfae08302c32a3d91cf78fbd006e3cb7a3a3,Wallex,35367.30188
7/25/2022 3:03,3d8fe2f0b3a1c53e390d463ac8a9d87b229f57a1810cb1bc10bc6f3c60760b01,Wallex,140273.6021
7/24/2022 22:17,ec9454f6eca8cf80f4c6e14f6f9158b49aebf2ecf5a89c9275ceace0ac322676,Wallex,23533.95822
7/24/2022 22:14,0ad484b0aaf5494abfeba1e9a416fd635b9d05ecdb9676e8b56e22ea052ee1bc,Wallex,34029.99506
7/24/2022 22:11,01b37aecd53755206a1c3c7f7fc7d43c5eb3fb60abe80c339726c03c2fc67e9c,Wallex,104132.7795
7/24/2022 15:04,68dbf008af15813b687545503892902ac2bcb5e3885011acfcfc6c423c95b0ec,Wallex,62337.09759
7/24/2022 12:07,872a248c80dc5df13a38f5b5215a2456ce3509e06d70057dcfffce0fce1963a5,Wallex,71100.31955
7/24/2022 10:34,c8c6daa9e0e43bfd8a660b0c1e8860115d6639156c29ca6e659a2991ffcc3c92,Wallex,130981.3489
7/24/2022 5:13,8dd4a6bcb7bb7e01122966cc9c9f36aa7b1115fab647cd65a5b6a0db6b6c33fc,Wallex,111662.7335
7/23/2022 21:14,7c837a7189140f52eb8bf811c14a48437ba743b0b3a59028829a032904cb2233,Wallex,118124.6283
7/23/2022 14:17,7a4a6711008da5797d6f619c6c053d3178fc984cbbbf38062ef61f9181c9d507,Wallex,229999.2
7/23/2022 11:58,5791187dfd0bd08efb2bcdbb96f0b6a3d4440826abefde58b04da1491466e9ad,Wallex,31962.61988
7/23/2022 11:53,c962b1bcc7decff326c9c42dd6ee74e2f245a4bd37bc498bcc1fccea8829e620,Wallex,70616.01279
7/23/2022 11:44,8565b2da8d0f127e990143bb7d17aad136db277acd628fc26e33bde3c1d7a88d,Wallex,26959.78873
7/23/2022 7:30,27ff6d9a62eee8c5c725ff358b7dea6626d6960a46489630d0e5a844b2b15d47,Wallex,137969.7012
7/23/2022 7:18,dc27a06e6089b41b498fa0aea2a5dabc4d4db760bb5a57495ef944d4dcef1aa9,Wallex,110002.6653
7/22/2022 20:21,aebaaa46d12c9a1f4c1653e3b5638adcb369f473e6f386688eec15dddab2de7b,Wallex,145025.0673
7/22/2022 8:03,ab6c13248c45767880e9c1eb59682cce25b042d76ad637bb92d36857d32c66af,Wallex,180331.3241
7/21/2022 15:13,572f1b38d636d0106649b28414827bb8e71112c0d6f238f461621068eb7e1bf3,Wallex,179411.1668
7/21/2022 9:16,74276ea66f4b1c9652d6c069704eb270282f99e89c86d8f602fdb876a27d0bfc,Wallex,84023.82559
7/21/2022 4:22,9b3af80b942307c0b5d4a40878fac48cc76d23913ea158c47781130cd70c9747,Wallex,261542.7811
7/20/2022 19:46,1f4ce14acc181d9d2321ac2f4e3196e42c18b661e4f51f09e95c066090bfc407,Wallex,176834.4
7/20/2022 12:22,74229ad692219b2a471940105ee77997329ab8fda3ee17efe7d4dc3e56fa8366,Wallex,249067.5239
7/20/2022 6:14,9ebbf9e5328cd17a86c60506a383601708c655dac962f45df7fc6a790fde9ca8,Wallex,300000
7/19/2022 15:17,e7a28337cac8a98cc01b0cd9b3f1bb683ef7c89ab06bbf201832f29834618d8d,Wallex,200000
7/19/2022 10:08,4f2a53bf4f03ddcd61c72b035b776f1f8b5e2d113e889c0449d60d6fbffa59d9,Wallex,200000
7/19/2022 5:54,e1088c47732fd0411cba4222e55d2b3c031be3d400765be5e60522fc158ec5aa,Wallex,200000
7/19/2022 1:11,e4bad29a2741ee5518fd0fb5460cdba49c8a0f1ff9987a1e45dc949a5a4393fd,Wallex,30000
7/18/2022 14:04,efafd53a587ea55920ee8244d408a3399196fd21417872b2035f4ee71470851d,Wallex,200000
7/18/2022 9:13,b600cb0df546f12c5afb2d8f6ae639c42976de4412eb834cf97df417a250893d,Wallex,200000
7/18/2022 4:36,2ba81eb1d68a30f03a7be23c7de98d7fa49206e366b2b2f5a37358d0551849fd,Wallex,222733.6969
7/17/2022 11:51,98537658461a60e7da51efa795c3ae09b40b6896d02d340c3de0277553820610,Wallex,200000
7/17/2022 9:19,b9035037110a014800565650eb2b640037e17b7a882a611438a0ac855dcef57f,Wallex,200000
7/16/2022 19:51,ef45abb41048fe15d04520c790b84c3ec750c368344be1cefd0b06293fdc7460,Wallex,292353.2534
7/15/2022 18:24,636968eda5cda226844d82edfd43bcf46d74f55401b0f668bdea9375f9477054,Wallex,400043.3035
7/15/2022 17:07,87ca4cc89e0e4dff4a75c82c346aac5cc67aa2b343c66488a21649202489fe57,Wallex,140000
7/15/2022 8:38,da2f8425432b86da632b7cd071b316e346ac31efb63f5b1d7a47f3ee6db97d26,Wallex,200000
7/14/2022 19:58,4940b9a31ca7d3859d058be0f2f314a2cd276fc86e6a34f851e64793e5a141f3,Wallex,321508.3651
7/14/2022 7:32,e612b5dae933c03c00962106d047673d0e239dd21d0bae73fd8f6822dc82e337,Wallex,145243.8137
7/13/2022 21:13,20876c9726f4bcb71609c64dc0200978819aeb482f1f82c1207581034eafb5fe,Wallex,176696.0371
7/13/2022 14:23,70f82630b95de8c4b50c4992a34c2b8f1f809cb6c6a0b902dd9ea14ccae75741,Wallex,179266.7012
7/13/2022 12:44,1203d868ec3999cdcaea8fcd9243105501c595853cd7c834471d96552991ee56,Wallex,234065.9471
7/13/2022 5:37,410ee12ec271fc1041031fe76657a5460191032dce945ff54af44cf086f15ef4,Wallex,103689.6658
7/12/2022 21:05,1fb77b4f80308ef3174f50214b4ff108adaa1f564a224a8459a8b4ca3edb929b,Wallex,135112.7095
7/12/2022 18:41,d4a9c3ba1f09642b5641ec363548a671b8b20b906ff4c408205c4c9c49d89569,Wallex,165582.8875
7/12/2022 11:22,6e24807d271de38639a47e2ff048428342e9d13d20f7996793237d41d6b3a84b,Wallex,104543.43
7/12/2022 9:11,635edecbf85d7745cb30f909b0a36cf8274fe2f7e81a969b12b5e8322b354896,Wallex,199821.4833
7/11/2022 18:37,3a86674416a39a695d5248cb508ea88dc9db18162c60667d04fa33190ac47c35,Wallex,204797.1618
7/11/2022 15:16,3093dcc4a350bb376f551b30beabde7aa61c5d5e7a16ee6d0a28a24616661e28,Wallex,203491.8631
7/10/2022 22:04,b81abbb35a8c0e11e0598ec87a0d7801c301230d00082fb68e5870376b694d75,Wallex,16341.66486
7/10/2022 21:20,1dcb86538d1021fe8d631522fd2297f16ac7babc527e968b2efe53df79646498,Wallex,39310.9924
7/10/2022 21:02,42037eaae914a7f698bd135e7b3c62b219fdd66b744f87f5ba1dcb09c56b2be4,Wallex,38182.17334
7/10/2022 20:47,62371669df9e230ac49442d59111bf75819fa1f19aa2f6da581fe6b83e040d67,Wallex,133145.4349
7/10/2022 19:54,6c4f343590ce1455f19ceba4560c753746f728fb3b136af00a6716a02bc2366c,Wallex,65291.17462
7/10/2022 17:27,a5f72d4284686d6be71149b291692b3eee2987c877bb8d74483e3b8a415f6e02,Wallex,55649.2
7/10/2022 9:15,9e3682573f9a4d3f215508451c51107337ce3497681ed2151b905af95a7cfda4,Wallex,151745.2305
7/9/2022 17:15,18ba91f96dc7229fdb736619fcf34f8cd50cffcf315b0a26cd04d900ee9467f0,Wallex,380943.2268
7/8/2022 17:51,43e7cb19e2821ef5fd88bd42b0dbca626995dde01e5483a1ed03cc6c23506b56,Wallex,225499.029
7/8/2022 4:04,391971d03a22539d4627cd5f11b9c4709604d20e67b2674c56afb7dabb9a2e31,Wallex,36055.28871
7/7/2022 20:25,5853e736e60a3252c73c1aa32e179ec7d523cb3569ea4bac7980371b9874c576,Wallex,80000
7/7/2022 19:10,e09ff894e12842e1c7e2b5f6e6bd545762083c32f8d9a357ff003c7dd8352ae6,Wallex,200000
7/7/2022 15:52,93934b2ef4d41bd4c90eed824ec6c7d887197d35ae9fdad8260b2203b151b395,Wallex,400000
7/6/2022 17:42,a13d3783d0c0fb9e9129548789b6693716cfe223dc6b6d637d6dc7dc8c417e86,Wallex,127051.6805
7/6/2022 16:54,a961e775689cc4baaeae753b3d37ec072e421b2d5723c7494d52f5b360e31946,Wallex,302202.8028
7/6/2022 6:53,4c13cba33d116a6116b781449a237ff32e338b2ac0a9b1e50c63578fd495f770,Wallex,91339.45376
7/5/2022 20:42,2f89b122bc602f470099160d8d503ae2129502bac29b3ca58b105023a4db2904,Wallex,226752.7385
7/5/2022 8:00,2fade47c5c998f2395fdd045df9ff00fd9e63d4651d4226b85ef2f37f44f396a,Wallex,58638.40096
7/5/2022 3:35,0348c67c84882d5d6a611d9a57f2dcb30e96880b30d585e7d6c8db4632acb4cd,Wallex,264534.041
7/4/2022 18:08,9dc241b7b2f54521d73db39e7cd05c3f0a89f5e43f1667c20c53bc91badc6411,Wallex,42534.84815
7/4/2022 18:00,cf3e247d64b070cc4e8ebed4d5c8c999dbe6366e5aa9b970f310e67cf617a161,Wallex,314501.5699
7/3/2022 17:06,ba658192f10695c3ffbcbf4e2194f53a1f239968eddb8240159725bfc084f3ed,Wallex,184156.8982
7/2/2022 17:23,7fc4000a4d460cc921f3f0d66748b7cb1ff95b3fb64ccea50b908c16b6ec651d,Wallex,81368.82677
7/2/2022 16:45,2dd961d9a1b9d27f3fb05eb4fb0c8bea0c713f89adb5dd8e122647c30e9af35d,Wallex,192475.9784
7/2/2022 10:21,dd660410c3bebf849b45a3bbd473616cdf93b5b438ce2a2535aafd1894624db3,Wallex,137513.2287
7/1/2022 22:27,6de744109442de7baa5be22c2d2e8cf3981d38da98f4fc0cef9f9d3b72fa3476,Wallex,141025.2764
7/1/2022 14:22,974038175fe8466cd4d8fbe9080de72e104e83fec4978e530576e31b91487425,Wallex,179061.5589
7/1/2022 6:34,af09d6319162b7009f9a891290f3472e616ac3fe414d13788e21e9d6a11b45f1,Wallex,157798.1657
7/1/2022 3:35,e5452fc23858a3306a3d127e112494d7e7ea56b7ee2e259e684d89aa69e71881,Wallex,17864.53648
6/30/2022 23:04,777c7e4cd3e55c9aadee50d1c8b925a933fc6b7c201f95c95a15289ddb52b832,Wallex,13779.25151
6/30/2022 22:15,634b7b6ae14f5bb57a0f4ffcb631fc14a383d36836fff89517d63333fb2a920b,Wallex,20655.99972
6/30/2022 22:08,d8a0503ae668eecfed0d92b3adb85ce6aacdd1fe46aec5d6de25f07026f4c58d,Wallex,31773.87325
6/30/2022 15:12,da61bdcac3a291823b8ab5891c469053b3715cce293fd620170bc3b30b23b07c,Wallex,32248.20236
6/30/2022 14:47,b9febd6e9e3ba0b8cfcf3d9b532b98cc989503670b79b0528e8d80b4119aa184,Wallex,111914.5779
6/30/2022 9:17,5a2d7139b9793ea36f06cc87bfac47dbc039357174bab30fd4579520c8461a47,Wallex,64318.2
6/30/2022 4:48,239e09f67948fff7a08e219d0d6df25650b71254eaf8387e2790bee42db58cdc,Wallex,18654.40228
6/29/2022 22:29,311684edc6673fcbe32655ef0696c32e554317b4863f14e5ab955b4a105bdafa,Wallex,178754.8322
6/29/2022 12:45,21f0d89e4e2c743b1a4f0d8fbefacc8dd2e4f5eed48576f1a43c3a5b2a7dc784,Wallex,192085.8973
6/29/2022 5:02,e472501fae0af8492bd3d6db786c832f102ec02820d2c159a7fff2a537b41f72,Wallex,21226.14809
6/28/2022 22:40,9fa37af3823b664c882ae100bb7946b8ffd8bda5965ce5246622a3462939f856,Wallex,89239.10862
6/28/2022 21:39,82b0bded1d77028e774c51ff2cdb2144fe6280a2b9bfcecea8937cff31af605d,Wallex,314350.6657
6/28/2022 10:18,6c769729692aa62bee136bbc6e28f56f5056e1b5f9d8ce5e3d021263f6be21e1,Wallex,108815.5466
6/28/2022 7:05,9fdc56a3574afc5baa5c853574bda84909d16942bfef3e19dc3e5f17a647391c,Wallex,160155.4947
6/27/2022 20:30,8681e20998941324d1059fd791177f66e3234228351107edc6a049dfd61ae5c1,Wallex,109570.5945
6/27/2022 19:50,fc898145f6cf0202972c69b2a18474080cb4fceca8d91eb9c5089a89af022f5b,Wallex,350161.7462
6/27/2022 18:01,f17f68536927c768ab10e0803c7a1ceebad0480276022b34eb64516c96222cd5,Wallex,99800.45907
6/27/2022 7:51,57f4aa8d6437154bf16b7b3cbe74ecd2ccc7980479b0149dc81d79984652885a,Wallex,234224.43
6/27/2022 0:30,cd419b89961b636fa813d88209a347a67fdbbfcbe94433fb4b2a078e3d591b7a,Wallex,257162.845
6/26/2022 15:17,796f12c0bf4ae69ce333d6d4506d6a430ad8c3ee7cf8e0475f61d868f9c36054,Wallex,400000
6/26/2022 10:42,220cebe579e5560d4b99f4ff8ab05e718ba53c4d90ebe0c3c18d8b126683ea30,Wallex,300000
6/25/2022 12:27,577b7f2d2b73395c4e18154235c75e22a18ddc801e43035fd5e4f1dad2f2e1e0,Wallex,402566.0436
6/24/2022 18:59,e011423c0f54dcdbc0bf7cef11efb7f454c9304ddab00580f49d7632d0f31c09,Wallex,316928.6887
6/24/2022 8:08,2daa15adf9135959b97de922237981a8c348bd448fd8759839119fcb121cef7e,TXZX3xTYg7KubDaRDrv8zBsGkGukPCB8jb,200000
6/24/2022 8:07,4941e5a1358bef475cf044f1a74f61e9f6fe555178b3b6c1c5d8b36777420d0e,Wallex,46126.0324
6/24/2022 6:11,9ffa7425de54d09ac5d2a51b9b8fe72e4111761b35028e6d1d47b5984b61fc64,Wallex,267615.1829
6/23/2022 7:53,b1b3e0d0deef620619805063bd9d4e4187e14cf8cde7157afc0991b9c4f8430e,Wallex,500000
6/22/2022 14:13,5d96874d0f849cc37fa50453556fd034469949e8ed8a95a92828affd28ba47a0,Wallex,150000
6/22/2022 9:57,b4d1bcb15cf7afc33e879cf51faedd5b9e05df030eb365690d2d456462df354c,Wallex,278919.2928
6/22/2022 8:52,3d519ca408fef845bde63ba1c3948fa5044c63dcd462bb6ab1807557ac304e14,Wallex,59731.19909
6/22/2022 8:31,d40597efc60922072adcb85fd9eb671ee4bcf18719bfa867f93ab70406bebd99,Wallex,26911.12769
6/22/2022 5:18,0fd8b4d4e471d4464869d2ca5d58a912312900150eebe3d290fed67fa2ebcabc,Wallex,41007.15506
6/22/2022 5:09,5e8485becdbde3a4ae0d589b281c36ec893308b8799824e218ec13d3186bb551,Wallex,45434.07212
6/20/2022 16:22,3283221563413f8fb3aead827b61c4749fc469ed50c2f01eb18beffd6d52b9a9,Wallex,154946.4898
6/20/2022 16:16,83e29edeb66c9ee873312aa16e9bec3ca20c4fb6d7d613521c8a4f634d3b4236,Wallex,257319.4635
6/20/2022 15:40,7ab8f0c0376a78ddbdd573b241befd8d6714f1fb408b288171d824e484676986,Wallex,200000
6/20/2022 9:36,9ecab7d5e088d1f2ef8c10d1064f43aca84246f367ffed5ac3aaa0b883e23647,Wallex,200000
6/19/2022 20:30,d0a9730ff13ab7d9219b4c6bb473e32513fa9306377a80b32f1b705c08f39916,Wallex,300000
6/19/2022 6:06,eecc77208ee27454633fe1e703b2a28d2b28762a155aa1d380b86104344d0d6d,Wallex,349515.0326
6/18/2022 21:09,ea2d387e42dae96ddd30429fe1faa394c0f2da9cb519cae9cbb7594902226de2,Wallex,87702.87466
6/18/2022 19:22,2f225e6c9f8f7c686d41038f523b3039bdb729a88d0a08ffa7f420b2b05aa83c,Wallex,62414.93595
6/18/2022 17:09,77a8160e93c156b5a68a7f575ab3529ced39d33272247f96f5a69da54e9116d7,Wallex,115413
6/18/2022 15:53,fe826fe9783b25612d013c0ed9dbbe5ecec999e2e5fb359057ff0693c6ba2ceb,Wallex,229713.432
6/18/2022 9:25,3ef944860528e28f894d348f55a83c60802ca217c5f3d92a86e55cfb20c11757,Wallex,87005.34615
6/18/2022 8:16,3631498adaa847c719b7bf545aa63a11fe213101b40fe3e15b8b504c2c14bc13,Wallex,39078.48371
6/18/2022 8:06,556afe1edad4f9aaadefb2bf4907ec44ecdf0be5d46e9c8443cad1c13a72255b,Wallex,189854.9767
6/18/2022 5:37,f8cd5d06e98f9e16c6e634554df7a5b3d632b908157a8468a479826b69a55b41,Wallex,55704.37767
6/17/2022 18:40,eeed4b7ff3efaad990f24ae9a1ff29a38c03e0127ba0d09062db22a322a8e63c,Wallex,261125.4007
6/17/2022 6:48,a3a3d2ca971858b8e56e1744f317c56b00a8798cb6c61413b9d35f01ab541633,Wallex,21802.82672
6/17/2022 1:41,77a3925f229d8b9c0657c1a3b1b8cbd32fa4f68478cafe320f9f341260f1bca8,Wallex,33446.719
6/16/2022 19:48,b2b203a9db649506b52872636590d1d8cc00b248a99dcecdda842b8efe958695,Wallex,113231.1128
6/16/2022 3:33,8178ce3ee3e021d2bddcf48edc164df1442e37cf658a4c21c051914067a0e761,Wallex,113499.0511
6/15/2022 22:23,3af18781fb88ac5fc818c22ac975b62d490c2a47312348451499b3ef2fe43933,Wallex,80230.93169
6/15/2022 22:07,ec634d61d90d94dab72d8f4f4c0ca19428f2c8de8e04cf0c8bd70f4356338379,Wallex,256309.6308
6/15/2022 18:34,aa863e7e029f05cb0958889f9f9950e965c9b8d3990aa86eaab2aa74ecf99f7b,Wallex,146872.9003
6/15/2022 15:16,931d3310f06b35a8d11509165299bf41f20389d3515f1e8a73bfe1542deb2aa9,Wallex,74297.47893
6/15/2022 13:10,9b3a67f891db4e44a8e75e43598505faf0b64d52b2c054e91e6dbe0ad8ee2981,Wallex,31275.1027
6/15/2022 13:04,5e759c6f637ea9095e24b9438c41c0eda87eb966abda11fca9478a6d3db69d23,Wallex,104377.1781
6/15/2022 10:16,f8ddaefea52a6c8093c4a7853c594c00a6a8ca20b55a8e254411b0124d1132d8,Wallex,260002.1889
6/15/2022 4:40,739f29db5b627c660c37873d72b6e3e7f8d0187f4a1fdce6f1a951bf6d785e09,Wallex,123706.1821
6/14/2022 16:44,4692e795836c0d858340aec8cd31f9fcfaa1ec7f81729e35a2f1a30e5c9e774f,Wallex,216007.7982
6/14/2022 11:35,b1efa25a451b3345db8c8ccf84ba0fbc8ae1a1b979f997234166e77dc63e9936,Wallex,196936.907
6/14/2022 10:44,263fcbd2a08f16339c5af9533cbf66e434ecbff7e3faf5c990ab65ac71158ba3,Wallex,80000
6/14/2022 8:14,930a979be1fefd6691be62f9a3797b1c3beac946e455766720c960c8ef736e1f,Wallex,16344.99133
6/14/2022 8:07,4c2dc2518aa6d3856dc16f2eb3aee538fc3e637702648954baf567a8004f20cc,Wallex,107715.0232
6/14/2022 6:35,1aa28322980cf5f219547b9110f048bbe755a2185144bd573abe2eab7a7f27cb,Wallex,61472.52041
6/14/2022 4:46,f68968804b1d2a64d31693b1b9d1ee12e43c59062d00e4495552f0f560c3bc83,Wallex,75267.70783
6/13/2022 20:31,cd72f70f16a27da0cf5d2636d69ad1272615afc0b47e8a9b154963432b2c0e40,Wallex,21991.5439
6/13/2022 20:12,e61f39560d833cb7f23fb4f0a3479f076dc5a826c2764da33e4cfd2036132b0a,Wallex,34218.2123
6/13/2022 19:48,8519ef4016febf6d595498ed0b39e37055c80a1ecd31827250817a55275a9a99,Wallex,173526.8249
6/13/2022 16:27,7c958570b99085beebee463fc8e71561c4c14adadd92d9826ae75cc16de9def3,Wallex,99260.33089
6/13/2022 16:14,edcb0aa5832dba1d32cee520f3b79c6c551ad398e1dcfe00fd195ced3839a98a,Wallex,140142.368
6/13/2022 13:43,b2e158996962691a687c044dff9f795f1fce2ed928d7d65d3a4ebd6ff8fc837d,Wallex,216122.9487
6/13/2022 11:56,12c426d40a56d217dc68e44a81a7dd4200522d0329a7eb762708454bfe0b1b91,Wallex,200848
6/13/2022 8:33,487fb5f28a734ffa6be2ea5a1fe2f8eb3e782757a6c8945a22979a3e98630bfa,Wallex,107773.881
6/13/2022 8:17,c705abba7979326e78aeba53ff78d5a770941030fdc556b371cd56f75665945d,Wallex,337378.8333
6/13/2022 2:43,3a378188ce2c81da78b483b90b4ab8b86c5c5ec4af9c6027a5f374afc7304173,Wallex,128475.0016
6/12/2022 15:55,549732945470e123676b4f5d770beab72d30c1dc226401fad7f2e8ec0cb7091a,Wallex,166828.5584
6/12/2022 8:25,1c4994aca9defb6a7cec58d5c4088c364b0f01229f3b0f677c0ce4a288371edf,Wallex,224788.3602
6/12/2022 4:19,d1a076d741a7f49cf96dfe1a3752e216541647edf0fd94e92cf6657ec89eb835,Wallex,177211.4752
6/11/2022 15:46,839918a8debecb696c1f534668f24836ec2d39fd8040ea836bfb26e841f60b48,Wallex,65439.58388
6/11/2022 15:17,915f9e5bcd6edc67edcd288364b53dc30dbcf5c40d19de43e58fbfddf73c0573,Wallex,28778.71089
6/11/2022 15:08,9e27f27fa89080a956592dce719de43e774d12c8812cb7aee4bfaa852f8202a7,Wallex,60666.126
6/11/2022 13:22,b8370e29e8feac2bf495513f94cb4c969b7ada97cb05705897300e003e0079e7,Wallex,49394.69671
6/11/2022 9:46,fe971791b26218f1dee4c3d3db1f019a2fdd13ca32f4bcb6d49012bd4e02423b,Wallex,164123.4428
6/11/2022 6:16,6a1b243fa627eb915a0c0d9b72b4ab2f37bdcb1cd84a881c28fd437833d67c20,Wallex,26472.75783
6/11/2022 2:27,89fc916c2d9b4cfc3e6f81cee75ea69fe15b855d4984891f7fe28df34e36b579,Wallex,163656.1197
6/10/2022 18:33,a30a2f27952e35590a27137c26e4cbd22a5f9db26eb54306c74a4cb649e8dc73,Wallex,195823.0261
6/10/2022 17:03,e45bd5c44d5e8ad964c5ab629dc9931106fa2c4a0f36aab96deb72d4ca8650e7,Wallex,94724.10858
6/10/2022 8:03,5f9ccc6cc214b91a1d371b48f39e6c332af30f13cb8b76d1da9dde69300afe88,Wallex,279219.8
6/9/2022 15:36,bc261b4a22b7ba7d99bff4ae0e443977fed233120ca8cf191a15dd5828256d37,Wallex,66607.98743
6/9/2022 12:19,61a2c64b3830af5c3058678671ae1a67d6888c642b5139d199d8e5af13b4ef3a,Wallex,169405.2986
6/9/2022 5:52,a225ea8bc4d9622f13d4932d6097a35e6e0832234da382567d522e950c27cefa,Wallex,161596.5893
6/8/2022 14:53,5b3c5c24d78a3d9130c6461b0ed2fa620e1918103e8d8e87a310e133740e532e,Wallex,317641.5973
6/8/2022 4:03,fd924bf42759280bac0f0ca75298f9475c65276e480a57b07ed4d3d22e25286f,Wallex,200000
6/7/2022 12:45,dccd4000e5dbed57ced13765f670b7f7fab967deb861de1323b694e201ecd5a5,Wallex,244449.7631
6/7/2022 3:37,6fdff8a0915a63d0e6b6a2b896f43665d269ba31afa152ebfa8f0e1582867e98,Wallex,263356.6429
6/7/2022 3:25,ee1f9989eaa32d6dd72e71ca57f7dc7b7cb4de9442a0cc1d6e6a1ec70d5e1389,Wallex,328386.387
6/6/2022 12:37,742335ccc335b1cc99da94bbf4911885c5ac437381253696bccf06e5e973a04e,Wallex,400000
