Date,Hash/Parent Hash,Amount,Receiver,"Fee, Gwei"
12/13/2022 8:34,0xd8be809dcf5fff185b779bedc4b5d9f52626e71c38499be5c1216bdacce65d4e,1000000000,Excoino,327151.2528
12/11/2022 19:16,0xa2f8df211bf81a051131ab644fcef7cb5a9dc73cee377c0426dfe809737294ca,700000000,Excoino,396066.0139
12/11/2022 11:46,0x2364d6239c79969b3ed929cc24ccb8c399127e6b66767e0326224e6b4abc08b5,400000000,Excoino,292562.4185
12/10/2022 19:05,0x6773a3e7020b6a5a20071a1f691eaf25e7dee3d694c436bae67a9b31c176b7e9,700000000,Excoino,305331.1068
12/10/2022 12:00,0xb420bce6ab93bbea2d096bf06bd5b572b9241a8f6415cdc61d05a47a9f0a1db4,700000000,Excoino,321428.6209
12/9/2022 10:08,0xd2c143bd4f746660015a4e245e5ff9e5eb81e8166e44ed7b78e4a9666391e983,850000000,Excoino,381171.924
12/8/2022 16:46,0xe0136dcc1c8e6ac801733e78c832c601486c4d1e6c291871bbea6370e306070f,900000000,Excoino,289873.6938
12/7/2022 20:44,0xbad55c1358eabd5a1ba6f9bbe36ea5813fd787c8dbbc954c31594574de50c324,400000000,Excoino,325251.6729
12/7/2022 16:24,0xf199cdd64900e75c76e70077efba2b995cf489f224176780aa91f4247499796c,200000000,Excoino,335547.6074
12/7/2022 12:54,0x7597820adcbd153f6c767e2f155b124a0cce488a9048ee67c7bb2967511b124d,600000000,Excoino,299008.6007
12/6/2022 12:59,0xa78e1ca7ccfe5569079348d63389830a8c6c0426b25a8b6e3a51dac87800f216,2500000000,Excoino,323984.9932
12/5/2022 18:29,0xf5f42e69ece48307ca4c2ef8def98a5b4f62df4fe13287775299bed8c978d858,1700000000,Excoino,316176.8611
12/4/2022 19:42,0x5ce48a07ee9e256785f5bb2b72ef7326a34f7eb5aaff3bea94a0f2c93a256514,1100000000,Excoino,256921.3724
12/4/2022 18:57,0xe81004a9999419225a2522c33d6c2b6e3257d9b33aee1b2e6c0f3cc717138119,1600000000,Excoino,282515.3617
12/3/2022 10:41,0xebd3d8557e10616f1dee49569796299b604c9b4483ad84e5afb72377886b1f1c,980000000,Excoino,236647.4366
12/2/2022 20:17,0x02a08f1a77804e5179ecf59d4972aae661b27d08ca6125fe2bb74160543e42e0,300000000,Excoino,639512.5462
12/2/2022 12:03,0xdb6b0326cb5214904968213e505ea016c4c0543877085420b304cd40f86d79d2,1000000000,Excoino,252156.9674
12/1/2022 9:08,0xee55535e5ed67cd0397c95106c3e3cf1e64ddce5d75dff609960ca660b0ece4c,5000000000,Excoino,260219.6523
11/30/2022 20:58,0xabaeec67f93a38522a0da66ccabcb7599d1e6f2c985e31cd344bc9ddcda952c4,400000000,Excoino,261877.4347
11/30/2022 12:27,0x457eef871567c00f4edddeac49bc9297494b5f39b776a049d55d9daf9795e623,220000000,Excoino,279888.4353
11/29/2022 16:21,0x9707df1588d0f5d95c712fe1765ef428c682b0ae510c1887173e5cc0e02602f1,300000000,Excoino,311192.8406
11/29/2022 8:51,0xf08a3092449d5b19b714004c135b73567d83b027a8884ff9a210c0207662f75e,900000000,Excoino,228509.0746
11/27/2022 13:33,0x21441f7f63babf8a01d0924672d08a38b0507895b6fbfe4042656140d59ec8ce,1900000000,Excoino,235466.849
11/27/2022 6:33,0x7f8379a60bf732676a803c587f7bd9d128aa2e12da0f6890e19e1e5a76e36264,4200000000,Excoino,202311.1939
11/26/2022 15:57,0x4d0b2f20334ff87b0bb0ae26bb5ac40a67038d2877e8847f78e0afad0582f359,600000000,Excoino,260670.0706
11/25/2022 7:47,0xa8f6e647a91154f1edee0d572b89454842bc8c7c013aff7201b2a522c8fabee8,4378415.146,Excoino,254237.7998
11/24/2022 14:35,0xa14b3de6414613a2958c083df180c3c925dd12676fd15216550b2840f3f2c0b4,260000000,Excoino,279136.6148
11/23/2022 17:40,0xd176e10ac786e33705327afcf708c58c56e84379be0f9f3b6d7ef1441592cc0c,2000000000,Excoino,361486.1692
11/23/2022 13:05,0x460dd582f65fa646d832ea77bca74a14f71bc2b3706fd06355a2f02ebc1dd596,1000000000,Excoino,267759.0992
11/22/2022 19:56,0x8f63709f08b4ec2a50587932cd666b601593e04e146194f821903230ae3eeb1e,1100000000,Excoino,479464.9638
11/22/2022 8:56,0x01d043209bfac4a22ca8089642c786843259c65bd266ccb8b70f5ec0f2a815ec,500000000,Excoino,246782.5282
11/22/2022 4:32,0xf491e9cb93e9f04b05758105a7171525daf6332fb539c32ed011353b870aeece,80000000,Excoino,241244.8429
11/21/2022 18:54,0x68bb4e2ec67054e3a1a136f565b02692883f27f516c6875126e87c312015f0cc,2000000000,Excoino,292680.9198
11/21/2022 3:55,0x4a0a3e9750040749f35738689c92c4513785eae70ce0196db891d5a25169a5ec,2000000000,Excoino,232994.4279
11/19/2022 13:43,0x9d570995f3286ccb06a2ee9de4f22866804922a26e8f0b03d4200515aa68ffaf,600000000,Excoino,247566.3068
11/18/2022 14:39,0xd4526a1ee9d459cacc95f5ffc8b9ae559b00170139e43926ae6852b592d3000c,240000000,Excoino,324630.5342
11/18/2022 8:06,0x1058123c3900498c9d6acf763e2176b68ee0f0be344efdabe61f8efa866aa189,1000000000,Excoino,263177.0347
11/16/2022 10:02,0xca2354b9688525659cf9b4e658b1d52db8aff2a3da812b2d6bebc9fb6e07d121,400000000,Excoino,296807.7494
11/15/2022 20:11,0x0bbd3c435643de65d49f8074a3c06b399dd32e2c8333b9dbbaddc08013b94c75,1900000000,Excoino,456913.4707
11/14/2022 19:23,0x394c10bbe71586306feda0c8e09d8612b707759ceb15858404d69cf659c8f28b,500000000,Excoino,427844.8663
11/12/2022 20:49,0xb5a57a7f05f56dbfa16ef9ab002da2da6b5bd9d8dc5119ff52b752d0668808f3,500000000,Excoino,245065.3372
11/12/2022 15:19,0x706ed246cd9f30094392e5d8583cb99a06a58679fc397feea6857a4d31d2538c,260000000,Excoino,312160.8772
11/12/2022 11:31,0x27abd0371bb4cab1bbbbfd9c12644248a6917ffbce0084b7b6c5e6b9107663cd,600000000,Excoino,306962.9735
11/11/2022 18:43,0xd40f1bdf38c4e6bbc4a924de96ba4b53014b6a7ef691ec74bf3763c636034565,2000000000,Excoino,434417.9054
11/9/2022 19:57,0x9fb8363196efac1e8dcebe77af4359ac11f610506ce59bcabb446cef19c6d28c,450000000,Excoino,1369042.805
11/9/2022 17:27,0x1047271d8f566467a27b8f0425d82bf4e3d0189d83797aed22afbcef75339bc0,2000000000,Excoino,1064837.945
11/9/2022 14:40,0x09eb1dc132bf776593d13cb4bac1e79b9677a28357b3a70a1711d77472bf0753,1000000000,Excoino,688023.0929
11/5/2022 17:26,0x84da68f1db2eaf54fa2b1e4d13d5d36a0233b68e92162c1a5b1a3abbc8af3dbb,700000000,Excoino,262435.8411
11/5/2022 12:47,0xb499d93e812f1bf26b302e0af5f440add33dbc83ee1662f084011e41b553f8c6,3000000000,Excoino,325626.1517
11/4/2022 17:12,0x78b65f8e6529be603706ffcd8e3478fa6a2685a14432d258539b1696808358f7,1500000000,Excoino,349148.5821
11/4/2022 7:53,0x8cbaa9352b70890f74f886f32d7ef2bd957539765674581725c6190d61b9cf4a,2000000000,Excoino,328719.4279
11/3/2022 7:29,0x97a253ece823575e1a425ef2e0ca8b217c3f568054c2066ca6ffaa2d0eb17e70,1000000000,Excoino,363662.638
11/1/2022 11:27,0x6ed607cfd25cbbd4c81b4fed5ec8a086285564f8e6ad3f29b4d39dedb740d636,420000000,Excoino,206092.9722
11/1/2022 6:45,0xdeb900c813d774bed7d6d72908ee9d29c9f7f39e7a1c41a526c6ea0d0fb6d51b,700000000,Excoino,194317.9249
10/31/2022 5:45,0x03e6458e181fb162da3a446d05f04b02b3866d21fcd6f5aac38ce7dbe9e23830,2000000000,Excoino,147098.6139
10/30/2022 12:11,0x2a45f051ef740c89e80fd764623277b75c963c075cf2b0f7e8db2eb2993c355b,730000000,Excoino,175058.289
10/29/2022 18:25,0x5393d3d231fa5a16501510e8c5dc709ea21d7b52689bda79d76f76d50eaa7e9e,400000000,Excoino,352558.0363
